run_id,node_id,name,step,value,ts
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,144,0.01873786718321474,2026-08-04T15:34:11.332744Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,145,0.01812880051256551,2026-08-04T15:34:17.855716Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,146,0.01752759758349082,2026-08-04T15:34:24.871174Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,147,0.016934406733817412,2026-08-04T15:34:31.899855Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,148,0.016349374324511327,2026-08-04T15:34:38.409939Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,149,0.015772644703565562,2026-08-04T15:34:45.425165Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,150,0.015204360170384283,2026-08-04T15:34:52.466320Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,151,0.014644660940672625,2026-08-04T15:34:58.955719Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,152,0.014093685111840563,2026-08-04T15:35:04.965491Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,153,0.013551568628929431,2026-08-04T15:35:11.469574Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,154,0.013018445251069512,2026-08-04T15:35:17.986334Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,155,0.012494446518477023,2026-08-04T15:35:25.015975Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,156,0.01197970171999845,2026-08-04T15:35:31.552001Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,157,0.01147433786121054,2026-08-04T15:35:38.565783Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,158,0.010978479633083519,2026-08-04T15:35:45.589853Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,159,0.010492249381215478,2026-08-04T15:35:52.067405Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,160,0.010015767075645474,2026-08-04T15:35:58.634464Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,161,0.009549150281252632,2026-08-04T15:36:05.154433Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,162,0.009092514128748834,2026-08-04T15:36:11.197131Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,163,0.008645971286271918,2026-08-04T15:36:17.732070Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,164,0.008209631931586496,2026-08-04T15:36:23.728482Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,165,0.007783603724899255,2026-08-04T15:36:30.721030Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,166,0.0073679917822954,2026-08-04T15:36:36.760836Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,167,0.00696289864980281,2026-08-04T15:36:43.249290Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,168,0.006568424278090432,2026-08-04T15:36:49.266726Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,169,0.006184665997806819,2026-08-04T15:36:55.779617Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,170,0.005811718495565325,2026-08-04T15:37:02.809866Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,171,0.005449673790581609,2026-08-04T15:37:09.315759Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,172,0.005098621211969222,2026-08-04T15:37:16.312734Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,173,0.004758647376699031,2026-08-04T15:37:22.839006Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,174,0.0044298361682277455,2026-08-04T15:37:30.333373Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,175,0.004112268715800953,2026-08-04T15:37:36.880215Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,176,0.003806023374435673,2026-08-04T15:37:44.434890Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,177,0.0035111757055874314,2026-08-04T15:37:52.487224Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,178,0.0032277984585066303,2026-08-04T15:38:00.565100Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,179,0.0029559615522887265,2026-08-04T15:38:08.636704Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,180,0.0026957320586227344,2026-08-04T15:38:16.143199Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,181,0.0024471741852423227,2026-08-04T15:38:22.676991Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,182,0.0022103492600834933,2026-08-04T15:38:29.694028Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,183,0.0019853157161528515,2026-08-04T15:38:36.730560Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,184,0.001772129077110101,2026-08-04T15:38:43.263222Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,185,0.0015708419435684511,2026-08-04T15:38:50.252442Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,186,0.0013815039801161717,2026-08-04T15:38:56.781233Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,187,0.0012041619030626334,2026-08-04T15:39:03.787795Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,188,0.0010388594689117066,2026-08-04T15:39:10.798221Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,189,0.0008856374635655636,2026-08-04T15:39:17.313179Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,190,0.0007445336922613064,2026-08-04T15:39:24.330259Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,191,0.0006155829702431169,2026-08-04T15:39:30.830360Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,192,0.0004988171141721231,2026-08-04T15:39:37.835060Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,193,0.0003942649342761117,2026-08-04T15:39:44.395631Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,194,0.00030195222724102013,2026-08-04T15:39:51.404458Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,195,0.00022190176984600011,2026-08-04T15:39:58.398131Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,196,0.00015413331334360175,2026-08-04T15:40:04.963266Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,197,9.866357858642202e-05,2026-08-04T15:40:11.985859Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,198,5.55062519015048e-05,2026-08-04T15:40:18.554250Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,199,2.467198171341999e-05,2026-08-04T15:40:25.571782Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,200,6.168375916970612e-06,2026-08-04T15:40:32.136460Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,train_loss,1,2.0600933595691497,2026-08-04T15:18:33.713535Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,train_loss,2,1.505653911844239,2026-08-04T15:18:40.685126Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,train_loss,3,1.2522085007194363,2026-08-04T15:18:47.534175Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,train_loss,4,1.0333454491537246,2026-08-04T15:18:54.579142Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,train_loss,5,0.8905214714577131,2026-08-04T15:19:01.715447Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,train_loss,6,0.7785983671007863,2026-08-04T15:19:08.627675Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,train_loss,7,0.6783298539840962,2026-08-04T15:19:15.572584Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,train_loss,8,0.6095745118377763,2026-08-04T15:19:22.327333Z
